gene,wt_0_r1,wt_0_r2,wt_0_r3,wt_15_r1,wt_15_r2,wt_15_r3,wt_30_r1,wt_30_r2,wt_30_r3,wt_60_r1,wt_60_r2,wt_60_r3,wt_120_r1,wt_120_r2,wt_120_r3,wt_180_r1,wt_180_r2,wt_180_r3,mut_0_r1,mut_0_r2,mut_0_r3,mut_15_r1,mut_15_r2,mut_15_r3,mut_30_r1,mut_30_r2,mut_30_r3,mut_60_r1,mut_60_r2,mut_60_r3,mut_120_r1,mut_120_r2,mut_120_r3,mut_180_r1,mut_180_r2,mut_180_r3
SPNCRNA.749,5.563798838345311,5.691650972404733,5.942602175824742,5.943911126022144,5.74879409047205,4.19836518546589,5.124921248523435,5.613138881226483,5.147129343847384,5.550222409322322,5.41778751959199,5.960233506751577,5.4101383500304525,5.607366971622431,6.0572290907187245,5.757051978594959,5.448663850516135,5.748677943808527,5.6488433994025895,5.609848661856461,6.152655026966263,5.853263574795502,5.548284074735122,5.919651623315168,5.319161263360327,5.707657248299296,5.8089586251245064,5.904782405828342,5.537957563116284,5.528445726158239,5.829986126495763,5.949866200278571,5.786423480385111,5.893535072897083,5.392070223118105,5.8069013098085245
SPAP27G11.09c,9.046531012610332,9.280152868301315,9.316133630713269,8.929795646834148,9.127820997892057,8.956445884266792,9.265060623380178,9.07408441836736,9.078075093543138,9.042213027018462,9.395378585062007,9.265001188317093,8.97908068544017,9.090959090782807,9.018696749183905,8.909037610616476,9.191692704069487,8.862834800362116,9.410495081217864,9.315634344122223,9.177201909854613,9.349737998769832,9.374408938216622,9.493159668216917,9.142016115861544,9.210082313443067,9.185282204101796,9.257113758523822,9.353365525546426,9.282662502872627,9.121958008615964,9.212984360067557,9.234480452695886,8.839395159850024,9.118930324843678,9.063804270372621
SPAP27G11.14c,7.946022648992631,8.142826633966967,8.099878365804884,7.409371707858833,7.4367452148131035,7.396418724792475,8.141408045224555,7.530427078788908,8.022259488574113,7.926815092682582,7.834896289578403,8.164081943211693,8.023875502699285,8.15688976293585,8.081916149287139,7.931164412327058,7.969123545952497,8.15944967693249,7.9345267402662705,8.237820563527514,8.267325788385124,7.466868323404925,7.434739456936334,8.026255605663188,7.511100007052204,7.2759410147831405,7.946385011017812,8.211278982992498,8.3389657370426,7.9343054796455474,8.20796736095339,8.287423589908242,8.344851335613459,7.882924997256523,8.067406185777852,8.262614327418436
SPAP27G11.15,6.775283616518472,6.802089671244202,6.674271923719642,5.541767553068882,6.464220234803338,5.879157238083344,6.399930644665808,5.920296367720779,6.461916149433552,7.005245660018446,6.686815603193274,6.720401529363886,6.849547173156781,6.620959650798699,6.99124881341386,6.717124218149326,6.7741171216797245,6.674526509011718,6.465667134213437,6.3010536640818735,6.506662031954855,6.113609181878344,6.695827072233187,6.4379628177492885,6.377471124012991,6.096935572202236,6.089881897648652,6.547953452913556,7.170097651885193,6.9786671009355805,7.089253252084891,7.1276562149481855,6.689803474914076,6.820935937727014,6.69054401988863,6.538844420443154
SPAC343.01c,9.689379118323481,9.720202069677823,9.645923579176927,9.680674699670556,9.667577570177318,9.595872679455884,9.345529641032371,9.296375382242903,9.581937354052089,9.48016373341273,9.641590927566492,9.535060063572221,9.544694547694192,9.582989791481753,9.529096933390242,9.525300676180517,9.729713427757662,9.498977585228323,9.628528875990574,9.766395382128438,9.601932116054785,9.535790755333965,9.530141699156205,9.412457076015029,9.294451607023076,9.35568169045872,9.19572786616678,9.702969343118198,9.373856160543879,9.331943405790021,9.662013851394585,9.698018765414885,9.635163058654262,9.673854952373542,9.718009124754508,9.624877743588796
SPAC343.03,6.7666855439879114,6.435351711959148,6.3052820601611845,6.7255786054606705,6.360674877507955,6.803847318527328,6.357081677876242,6.521446636791159,6.946472563292304,7.151793080483598,6.686815603193274,6.889339485904292,6.860518435705228,6.773836363065302,7.0061522367693065,6.792036874822958,6.408023045159541,6.656493771519353,6.665080797032995,6.7465116707853525,6.778309143286726,6.718544158419441,6.664431964818612,6.560131046602706,6.075566626956355,6.725113272137347,6.789025972526811,6.911453421838592,6.806042614830188,6.920390946401908,6.807191494476241,6.671226993653171,6.655028817919659,6.931843961157054,6.897780779938175,6.403223793523232
SPAC343.04c,8.430550693352822,8.495034347534455,8.52002067982848,8.856571528607144,8.716824952810862,8.465353700280668,9.617334393545551,9.384778866545657,9.621256740209459,8.62239529622033,8.616332097633826,8.742644521492503,8.51989638057027,8.807607696015165,8.641867455533225,8.55517111781225,8.569230964625312,8.600271417525123,8.407656034394321,8.725072334087779,8.569971898230913,8.956331847230583,8.870398675198498,8.85192364326966,9.39945915629792,9.854090669115278,9.594944043864857,8.510860659879087,8.645637953698802,8.633720800458237,8.677208141732516,8.717774074706577,8.780005183661858,8.483679001777604,8.511820403620561,8.39439767795768
SPAC343.05,11.134248553426678,11.304487295720156,11.058216857977747,11.25738900486314,11.45142638758961,11.47545877312642,11.03551520493412,11.311860666281843,11.205868616539382,11.000846101877375,11.034647974874717,11.100817784724551,11.088646927294306,11.089347210121474,11.187282974248623,11.01440906115309,11.063209284524426,11.24886680211086,11.075028507671853,11.041792961158347,11.26495765426014,11.389418661739317,11.38945897006153,11.305935484293038,11.129587077840108,10.987682601017553,11.23533325756605,11.119495829609766,10.992429906844494,11.19050149028109,11.076754902660879,11.05955387222948,11.203155335074504,11.195846296140799,11.120139232468556,11.237680467904264
SPAC343.08c,9.459716071700498,9.422590080305755,9.280490072393851,9.288703410262752,9.233017531419408,8.867296899000527,9.008017953144298,8.718256552788457,8.735593018559046,9.460565352889724,9.281612596096299,9.466114310819071,9.103732874590943,9.030095548235785,9.126278561193244,9.177043419345143,8.984162746906577,9.123434069261453,9.339211328972429,9.498343787971272,9.359217628496785,9.02430376233076,9.239020700533917,8.9800528205104,8.991481404158456,8.97781355793729,8.86749058042797,9.206466181052656,9.240221977155473,9.207984529481433,9.126179216266204,9.143766510926673,8.947183914154184,9.19360024428756,9.289785826646895,9.092257072839882
SPNCRNA.752,6.296457044467695,6.31256162600753,6.240595342988676,5.164815215113796,6.156870281926733,6.67463527140224,5.48798281304022,5.798536842710994,6.421062535324072,5.854370428039917,5.487306413783106,5.8888383860582865,5.795352415824712,5.723524170859669,6.087202340860787,5.405202872707879,6.13404321241787,5.888942667558471,6.036155407124386,6.161258349997893,6.013359543804237,6.113609181878344,6.098436093865036,4.935461759949182,6.3046439037192,5.6040320049744645,5.833071460611827,5.701292029893979,5.837165951545021,5.781454266295848,5.897280344316559,5.925933953648989,5.554294805165523,5.62915770481471,5.780646761344595,5.334119112668888
SPAC343.10,10.1364155593941,9.947252982375192,9.974039482195577,10.02126944315134,10.194740356674894,10.099632384079296,10.334306775687141,10.135113736751403,10.322324758770106,9.992422474201046,10.21635229984458,10.106681276964439,9.927084300170778,9.729119622780253,9.86373626068284,9.777470793460784,9.811860350552005,9.699800267526514,10.079028152697944,9.844910698410851,9.998881623411007,9.995204339540233,10.196857267124402,10.280353343009946,10.256256130882948,10.256231845308434,10.251404116648159,10.043954300388734,9.970967238560647,10.134296870087802,9.8109544664942,9.851978383515632,9.99393803520631,9.812351034147879,9.784828202431203,9.936546697035869
SPAC343.11c,8.185279330602235,8.855089415096675,8.655255043920992,8.659495933714611,8.524187324130537,8.234885270933269,8.820411888264315,9.621463824047195,9.573052081822517,8.671024474650723,8.242680705346325,8.498805736710354,8.471757044612492,8.434679831991703,8.921819760007331,8.53761860132665,8.795596837334008,9.164169226408632,8.486057736395331,8.363519064336913,8.340588149501567,8.287041821143347,8.016712624300897,8.385632749598901,9.115975076286876,8.785464818868341,9.2568588726105,8.339344663789541,8.805190750822833,8.753039813216425,8.65690835196763,8.6393978399823,8.511310353755356,8.549423374221968,8.388038780628188,8.944010293954229
SPAC343.20,8.532899931491574,8.8168690153641,8.718379567609738,9.244972303649812,9.523484353079466,8.945599740439196,7.600319086044599,8.529791985233809,7.9756068045514725,8.068805695688592,7.845916208779683,7.913419985596989,8.847988863757148,8.882034757824513,8.940963551819813,8.649687256710946,8.944077799671966,8.52998843992269,8.607901277456591,8.863694241343268,8.533839259776531,9.239720324412032,9.498158310743719,9.01123541767515,7.492362733554412,8.305262525835921,7.661133600047382,8.024402652518232,7.386214828511216,7.7583796618797125,8.82225451353746,8.685635204207214,8.790396022878676,8.443550586958885,8.314355806407427,8.631265376612516
SPAC343.17c,8.305941658418428,8.377261366212974,8.374279813465025,7.808098410488002,7.938126964036604,7.686491669456498,8.554246840047302,8.251242952903183,8.364664821059277,8.333795645800302,8.6056113030312,8.454439828939801,8.432766787721736,8.454350744801657,8.462535716142664,8.122728741301373,8.250866041790033,8.505774852875954,8.193677664311313,8.482160766351539,8.105598277133229,8.156481369733955,7.929442894811846,8.092774051713095,8.845462732742845,8.476710135141126,8.569259215854117,8.671547659248827,8.236620921807587,8.177225258086835,8.199957368021696,8.3948243159697,8.265006225733043,8.266169868255213,8.209820327056427,8.178634340800132
SPAC343.15,6.825765094940105,7.215347834069102,7.178142844497691,7.010588565734499,6.754053299750354,6.3371962094254135,6.5586292157729655,6.821979707483129,7.190833300152476,6.960365767110796,6.6180067185239935,6.831370508252749,6.698275472378553,7.163042879307843,7.357980786663672,6.8514692521406895,6.890629785445323,7.42812955047004,7.07778382470693,7.214970840082673,7.010998232208974,6.780509203897504,7.096530847014298,7.031921911487334,6.258899787052291,6.411456615206867,6.658199034269745,7.177438322793841,7.0621682363370555,7.485663326658162,6.796353784466615,7.318145917233366,6.891529628893714,7.312594003834351,6.737679510565403,6.944227628563812
SPAC824.04,8.258889421660065,8.005649879455985,8.02901475969269,7.177681599647122,7.424415202863287,7.591581032265843,8.246048809165115,8.104190488523983,8.200785267621718,8.089449932487662,8.52368763774401,8.357354641247497,8.347647230573592,8.249971908365733,8.369373759257549,8.079624546561911,8.330010092442611,8.15944967693249,7.8889401819984695,8.04680118706101,8.262132406138875,7.550650093336515,7.597996251196689,7.655023585791271,7.932120968522926,8.019801965768044,8.229562093981672,8.26189883515959,8.240695480533764,8.323123500929844,8.412331893812883,8.14312787203381,8.164520425837381,8.315954920084275,8.299153537657604,8.144975384486006
SPAC824.05,8.644519776934336,8.695705100957587,8.467505323453803,7.978818325861608,8.35415731972399,8.97789592250553,9.118031793787951,8.758071781133802,9.2356520435329,8.572061968230164,8.74106437295941,8.837739017866332,8.502888511463082,8.58943100702923,8.50951204553346,8.396703794116785,8.408487233736224,8.553800390924797,8.787742140360084,8.712019910989794,8.621509234011524,8.657643803945676,8.662694760347827,8.193158372807599,8.975969978956854,9.204966097561027,9.006939258220237,8.80019388914447,8.898217405787168,8.789949712721144,8.572712972261588,8.705004645331982,8.80584281937853,8.594082798600878,8.677569030021518,8.631265376612516
SPAC824.07,9.13042316419352,9.19005679564148,9.115656340443806,9.40585014744205,9.62823687696652,9.8200815642921,10.496501385131374,10.409238659367496,10.428312372632648,9.713298745572468,10.093076924146573,9.683093499177804,9.697230940011737,9.502786480158726,9.482857767633703,9.43543739865074,9.72555006686909,9.206786070283359,9.12766129017012,9.228583855105587,8.957623289341818,9.827149565909606,9.62599253328199,9.285072318772922,10.374085524757707,10.534104015459828,10.313104868690484,9.63313097878927,9.45477242109094,9.438837322842307,9.676469649051626,9.585989591762972,9.667896576033298,9.473670858040805,9.533848387369543,9.258377387226334
SPAC824.08,8.83871840213703,9.1255430054563,9.050302254014259,7.719766023548238,8.0854736948394,8.722268700305447,8.145423194528522,8.546950986470844,8.597617702150458,8.807755373087671,8.839464030716725,8.926933278423737,8.57626085190594,8.530443959147195,9.109461385507313,8.17370635111382,8.798245529913443,8.847516560917,8.439532658307538,8.650402959298999,8.952806817684413,8.141211323186042,8.325510705943174,8.180988796066863,8.105664068141639,8.221379416457626,8.616733711607491,8.674037716032045,8.534027141578798,9.005297340362395,8.44655057025954,8.692120736247801,8.885535221658106,8.402267399022875,8.76487500003533,8.711476021414848
SPATRNALYS.01,8.748088874116466,8.377261366212974,8.619617592749146,8.94354744727884,9.27778989542314,9.009483086908173,8.862376630269498,8.541254075765405,8.15968888766247,8.943949631926365,8.754709354667396,9.273523665418338,9.121644650254595,8.900054911268201,9.07522589001832,9.424038342978768,8.550488318179589,8.654121902212607,9.036966363287506,8.5394741561303409,8.28535577811889,10.212713079950976,8.925996014015034,8.2869614879211575,9.5933329336413955,8.97179955843048,8.841101469491225,9.344019239906642,8.757738326734913,8.452654432266518,9.4494984468112,8.552937343217685,8.897597732719296,9.453647505868362,9.16427988513716,9.123608281803916
SPAC664.03,9.77209943336884,9.536624536365418,9.640016055838894,10.137375180069556,9.710902878537112,9.987900982965542,9.804781053534102,9.52103611363473,9.504606531035995,9.91679971400941,9.682905364891786,9.69899233758627,9.673156098510773,9.635514867117532,9.549180807622706,9.574241930069324,9.624825511266657,9.572956679219912,9.671566832884668,9.578097999486186,9.55082885950785,9.679635152049375,9.684000349946338,9.715454097917451,9.440377192551681,9.593437146458813,9.559808973579855,9.826558401237925,9.624477426277949,9.742551109515368,9.647411587520132,9.6720462836004355,9.76185975473178,9.74146703984773,9.527357554501272,9.6867890221134
SPAC664.04c,12.28123358418738,12.234967924939056,12.121403847594626,12.105343952199018,12.377443311791723,12.283083938203486,11.821194734254897,11.628972740242752,11.617308055266749,11.560308129136416,11.785916614872395,11.82261802599135,11.914041326044993,12.074446869519937,11.992966609878952,12.050912881444226,11.983332464117053,11.96391530872213,12.218984102759398,12.188932364331986,11.978427694541871,12.51218101895324,12.367859248781096,12.125650561783665,12.068820290351145,12.00696615423064,11.92652741501174,11.532154712333714,11.144804334524276,11.39716762227318,11.891700956279815,11.847452258056595,12.015281899360927,12.247528557092329,12.232769352467102,12.119493943434458
SPAC664.07c,7.088198729622207,7.228526013955629,6.894307188646937,5.624019929333423,6.058418082343697,6.470033096366303,6.898526417019215,6.722131453108438,6.782354993605526,6.790664076591217,7.346817868303932,6.9879017770575285,7.053914845404319,6.940044658609695,6.898285929484022,7.455048703308839,6.959938789264659,7.03459378272884,7.118342821681325,7.1692159260628125,6.850929620234282,5.971715978743695,6.362880390702909,6.520642549087322,6.610629467840717,6.39270743247472,6.85542438542167,7.119278216669986,7.2863020549757875,7.373508042400468,7.132568412873608,6.94069829226129,7.167991228562091,6.989807061348296,7.148377656501642,6.827822708419345
SPAC664.08c,9.710236078533475,9.512936912983028,9.714987246699975,10.129384932252618,9.84734222600847,10.152410543979842,8.336561762162168,8.42229307994553,8.380067440220499,9.74279930671132,9.50542782839539,9.71158632953495,9.894922085111888,10.014998918860652,9.704988611442236,9.885276822716698,9.813168773193299,9.820302110083535,10.027657940216526,9.803732464284055,9.642346023509512,9.912504832510583,9.991718087108792,10.024547201700528,8.285845002522048,8.849202653296265,8.175542760549666,9.783461240883343,9.700169547280202,9.4985275416594,9.872511843129026,9.662184652682496,9.850070660390804,9.61918308596498,9.820653725598316,9.85178331213182
SPAC664.09,9.565927923694014,9.488853352548453,9.39192805966397,9.537021475586876,9.410515088619004,9.524839078037678,9.740125917790746,9.820016072276706,9.814562322983768,9.726484704579574,9.7698319271984,9.753296511733408,9.359061304949519,9.53540542820719,9.36881993534093,9.450497181882726,9.250855674323502,9.461770070447377,9.478417239370572,9.45987044256295,9.513184078206457,9.573120176490063,9.530141699156205,9.543765586681825,9.849276530374985,9.805932799937938,10.001860225729303,9.662225274210794,9.394059403751447,9.86743983122633,9.385813407694679,9.194849185770108,9.53842097793103,9.410670202097414,9.386218427627266,9.511005806962366
SPAC664.10,8.968430617383106,9.135923558574971,9.104967979777653,8.443997919974692,8.447742351201391,8.901378479138597,8.961090142252983,9.132010628371265,9.466727762064393,9.173260769459588,9.223975034186793,9.21499333632306,8.887800724635603,8.983542015750922,9.068279981735772,9.021791181335333,8.86292516156375,9.024782649587141,9.008958288177784,9.147601335438106,8.97514700896745,8.760933077193366,8.763127066140731,8.467980554918235,9.177312552912257,9.378579034024138,9.424297654100917,9.173442781284441,9.101870315235786,9.024773282231072,8.905691991506632,8.862764628357555,9.109437929663594,9.008265112422938,8.884939172996203,8.93225093481227
SPAC664.11,13.419913582903485,13.766354777515993,13.578924470895885,13.69477914089783,13.731238623173827,13.88419113682552,13.126211407389965,13.742655315903386,13.573546934554964,13.379190619603415,13.045875162149109,13.257199448898687,13.05882373604978,12.981408140328876,13.381752136581087,13.083207401774775,13.315408631950758,13.373506945563104,13.53945194441933,13.526879293333383,13.54121667236562,13.904438290615323,13.79516774003447,13.893997968248396,13.567886738175932,13.378837635065914,13.510591037575713,13.272672043243743,13.136529787557734,13.42266488838446,13.046293461475203,13.226404364885184,13.117666820452264,13.174621526633304,13.0130017743417,13.44929432883858
SPAC664.12c,7.6492423264000555,7.389447190731839,7.645834632685318,7.3549323646863884,7.106095921283987,6.67463527140224,7.391672828343179,7.47126217856426,7.802973429727921,7.4861140073780374,7.8748925922347315,7.6688886184194365,7.642452777060703,7.570451240899267,7.357980786663672,7.528548046145298,7.430692753302544,7.375148391880127,7.395457449196225,7.493113977263431,7.450362256849004,6.697245031973766,7.0129072056941855,6.961309661814241,7.381214173755292,7.215321781640879,7.520768634178422,7.4367364773783065,7.451452517513626,7.641334348267224,7.417174576686496,7.669222109621908,7.6551711996289695,7.63345346261698,7.518990503885976,7.390530625318339
SPAC664.14,10.523158901567625,10.234660559891434,10.13702134682186,10.395666799734643,10.39859976334055,10.300058635729245,10.295244970725713,10.219401499490546,10.064775907509285,10.17420098179655,10.12489781253377,10.037104355167852,10.135225257975444,10.085901935131313,10.141767577970104,10.223248127401959,10.254689731607009,10.027967527365718,10.540128444484868,10.341909520217445,10.489955886390423,10.538562408265014,10.625594644233564,10.40024247519834,10.432822505938848,10.585164648164339,10.241362926741472,10.223522663017972,10.153270093892178,10.281471755601107,10.131519536484845,10.094890250123136,10.311021222908211,10.475888575509774,10.451136765869828,10.241075921363425
SPACUNK12.02c,6.758032886174988,6.905187693090856,7.029718275022742,6.736461260692595,7.2947867661080545,7.051366206578548,7.477580410741284,8.237199159314383,7.934368177820718,7.0908676911660296,7.121449172868054,7.202901751913524,6.541854797505703,7.075510825847279,6.763666039678735,6.767520939516952,7.025935337329255,7.190795453917828,6.588840389716441,6.808270353197876,6.645206425392482,7.1655112430345875,6.82876515757743,6.707401749979216,7.641412861897881,7.528679574405905,7.827200556713977,7.027212942459394,6.339883048886834,7.175913965535752,6.610058623855856,6.684703874692331,7.005176751884575,6.9669128135400396,6.5561621860271595,6.581142506423586
SPAC105.01c,7.703207962277476,7.862284290611683,7.627893748764893,7.38920276189488,7.121550861752636,7.548875327493339,7.509277924903535,7.507057460013712,7.77205200770853,7.844071250543925,7.417862115529088,7.972463287461028,7.59155464482827,7.849588910195873,7.951570760381084,7.577815135355829,7.766657869690961,7.75203328036298,7.708073640768349,7.956415590121191,7.883088293772337,7.390873363583035,7.581671950605444,7.0859317309873475,7.607045111617695,7.624529706053093,7.479941556419719,7.630087370009761,7.977918360845559,7.888050738177331,7.624075203658107,7.854993836724013,7.812139641110165,7.391412096692233,7.75382064676633,7.7648193101783605
SPAC17A5.18c,6.296457044467695,5.888258032654358,6.257074213918475,6.0764237338123,5.74879409047205,6.727802647502196,6.711638823840839,5.995080133412926,5.919878492977328,5.906605736097825,6.145757913016404,5.960233506751577,6.177860553851221,6.014873918849154,6.200403952896235,5.757051978594959,5.65565329206814,6.100682876881304,6.1509761275499555,6.193672900205008,5.871341497229204,5.674018287785892,5.825092151878444,6.279440358233484,6.0391540664535635,6.518678656328891,5.96826265809637,6.300792196651555,6.074983227154624,5.861027899253424,5.852846391653477,5.743325981012594,5.46434099055287,5.724253866491506,5.713213770035379,6.3043579649730654
SPAC17A5.02c,8.219487663817256,8.371404513686835,8.19191443395327,7.756804949087181,8.347695695376268,8.379176167643369,7.891608886856965,7.446884483517004,7.346944557355243,7.9152845296270335,8.106091025744758,8.248886998285457,8.392687133879111,8.28886695113207,8.311605106214278,8.240418484939068,7.945332952621967,8.128013546169624,8.260696643738987,8.419251027935516,8.154101553429573,7.871688889655665,7.9984558595787,8.364285245304101,7.6300492463746785,7.832505933303228,7.560449998834895,8.081946041342107,7.938255535595488,8.038019776905646,8.21593278663136,8.055073163932477,8.168518556561336,8.079504132435556,8.043243610547226,7.971370048441824
SPAC17A5.03,11.74420971941152,12.457633523249461,12.223150306329183,12.347524377259246,12.510985158029934,12.65628675500779,11.769995157761656,12.646991069809415,12.361902132101092,11.994774988038264,11.288827977543617,11.692137029048716,11.798178271040486,12.173193295432744,12.419945527615484,12.08867806343617,12.340900516836303,12.519805027880224,11.93898489077919,11.676074010109659,11.869922480357138,12.526516304348053,12.30643146958788,12.511754466690256,12.24024867037283,11.78689013404154,12.088450693210557,11.421517721847774,11.545159499667513,11.855276311245076,11.6939070200555,11.860441586251525,11.665452928344969,12.303102020087753,12.061514203230457,12.502960364185313
SPAC17A5.04c,8.51300567384948,8.128991344428398,8.175614962742493,7.823132745771628,7.8491766695707135,8.354745825477249,8.260920683239345,7.983041278855325,8.171551622980822,8.54993851870195,8.516835692825394,8.524066322111315,8.492586206575202,8.507095292331472,8.311605106214278,8.324793189549865,8.502532438695377,8.15944967693249,8.444777238608754,8.44474687702855,8.23057033950902,7.978808038334062,8.219336229174989,7.732408158482417,8.328432699148864,8.0994519386832,8.320411210496621,8.605243307434922,8.409389636268575,8.5311189539724,8.274301722174867,8.175958855717887,8.508163585473497,8.45973686794947,8.108732081090174,8.250010585914668
SPAC17A5.19,5.770183179742609,5.774353093757746,6.189845879622574,5.675588663579591,4.603562852471368,4.19836518546589,5.210034920327164,5.613138881226483,5.3762623072928175,5.550222409322322,5.86231128154054,6.353338079855373,5.7176990029506225,5.647456549770378,5.623121373979226,5.910629127130554,6.33329023038795,5.785362155227468,5.942442181598366,5.8450173591661985,5.674673417805031,4.608783041551411,5.226264494034671,4.19836518546589,5.282876294956083,5.918077088264906,6.182875057061711,5.847374946365727,5.656272273359807,5.627309428943285,5.733763186795805,5.996356934239894,5.939176651526406,5.724253866491506,5.904779615356974,6.0804192010499
SPAC17A5.06,8.802330435032854,8.850892522532128,8.834287686906789,8.027154191709014,8.366993850565319,8.278852577297794,8.737934486928324,9.234273585896196,9.169376621765359,8.8863122631922291,8.652195672206823,8.817467855824466,8.721479007563138,8.924909786906639,8.971073443434081,8.299998360074486,8.618047414738475,8.874217351930293,8.653884309367823,8.793577685144289,8.842547253375146,8.60307442821178,8.260716846474189,8.432533578744126,8.962540068104255,9.070768787439443,9.116573140407883,8.613051856647704,8.693908045132888,8.626083398220448,8.680084840953409,8.761594295620364,8.734986548162267,8.648022385075468,8.597084464633484,8.669569873435416
SPAC17A5.08,9.165841409378316,9.068879217164662,9.274780619898406,9.384178731833199,9.197604366596066,9.553674055475435,8.942802422613916,8.997197201186905,9.007236680926908,8.921171047924469,9.309588804029202,9.370058402195571,8.97908068544017,8.768897855103942,9.122930806272187,8.875927458316166,8.76342596503485,9.126608792492299,9.04042935489164,9.30525352655689,9.1619855318414,9.369462475763054,9.223450704168206,9.154654773584841,9.254619576317719,9.473090061646843,9.288431116672502,8.99192306764464,9.011991039813761,8.92878711183898,9.20011807899025,9.208471934640478,9.146286117949346,9.038171121325185,9.0780426160142,8.986323850059566
SPAC17A5.10,5.6921611813680215,6.631175732138533,6.411261043780051,5.839500208184537,6.360674877507955,6.619291728719406,6.888786402773935,7.318239982020399,7.214228188915498,6.297473037196388,6.582237329482757,6.370148168513682,6.231543528773842,6.5278849738581615,6.594372282366654,6.3333748484659464,6.378640371301493,6.87409681697122,6.06586783294114,6.093818821991114,6.222593050069606,6.271006022539494,6.477285834335865,6.279440358233484,7.027102814940507,7.00390356547961,6.581118308628553,6.61393523032524,6.055180439612703,6.347048226078498,6.169737172795796,6.684703874692331,5.959483904310199,6.041686354530851,6.192233344225304,6.403223793523232
SPAC17A5.11,5.443588822047231,5.058124850183285,5.382955239319133,5.772100441961561,5.3197633687017865,5.879157238083344,6.153026264870184,5.995080133412926,5.789559688565703,6.050959602770986,5.762343921577171,5.613297083506279,5.574974140633601,5.794797062826325,5.707740113009597,6.088889608231861,5.875051358881189,5.785362155227468,5.561733560791697,5.685686898061955,5.760744810929605,5.933516914260209,4.891531444394054,4.19836518546589,5.649410001766084,5.674181517845419,5.5951449938818305,5.655854714312434,5.951084979148589,5.650675592849653,5.628615474703724,5.901515315434652,5.68917573448126,5.893535072897083,5.904779615356974,5.59641468129332
SPAC17A5.12,7.588365735517339,7.959443753893852,7.968731944722063,7.69270583978864,7.373987415428983,7.330500382856053,7.91535650458593,8.285761582262108,8.584391690129264,7.794537808260029,8.127279158618233,8.18235793086548,7.92490618694554,8.082875821604988,8.352286280485519,8.26198259151935,8.06492877130894,8.539560664392484,7.971433357875538,8.255952195281667,7.813590831145727,7.337832834906026,7.153326657826456,6.689848062095518,7.9685579338750765,7.764172959256112,7.720615238894606,8.004694688397242,8.067923840395522,8.083460711064014,8.011336926752682,8.291706689862362,7.8918611708288395,7.858631715500299,7.974608622214844,7.979040860902928
SPAC17A5.14,10.526256372385884,10.531616561493658,10.51240808136087,10.594478146360776,10.745894536762934,10.948436555373789,10.739397966695632,10.740910942179214,10.8081884969175,10.664906531151688,10.830203678589568,10.67937230480847,10.64089987051813,10.547524905967903,10.510213311522744,10.559803676011978,10.46320470354018,10.528837112480607,10.50675576142989,10.738076274984692,10.590423175187347,10.563021630785427,10.808761117903423,10.873992151389366,10.563701855407839,10.78679844383017,10.721924035672513,10.748858912574672,10.796063729853707,10.739145426927026,10.555605852759594,10.516606069479497,10.590966324711436,10.492658413299514,10.54083580634152,10.472236524540056
SPAC17A5.16,8.502954186415568,8.846683346418466,8.746180855216652,8.90423742878371,8.618380037806919,8.703066504978379,8.428294486879262,8.64581002584168,8.548514961716467,8.89218104087693,8.660505622649119,8.840611711459246,8.602038704666866,8.819020299885755,8.805461536071643,8.669156242410553,8.883023017411245,8.962173631458523,8.40227370520312,8.533547801538624,8.740007224836635,8.361340230136374,8.73409398351671,8.46297000173924,8.511986664421858,8.256516407996616,8.489875832557455,8.643868373621885,8.893060632476397,9.155956926353877,8.733675663603396,8.833740347684225,8.57283921255211,8.608665893530013,8.704706251239823,8.706879675585164
SPAC1610.01,7.7251021348813005,7.076239497196646,7.462078578636513,7.596639872176661,7.485015375487242,7.916104954998391,7.696888333326619,7.206109538274428,7.225780543703134,7.689975738078332,7.755271618079892,7.397107434265138,7.4195635272554465,7.570451240899267,7.25024798635504,7.6519309119074785,7.599459649725819,7.508966285161294,7.817704143501435,7.529577596257044,7.495636289192286,7.755858073851544,7.597996251196689,7.663833109464259,7.460570919437755,7.721539923465152,7.223171148497121,7.700597829549096,7.733135028280038,7.379638790735475,7.581330047200014,7.721182174899978,7.370910736232382,7.441608576875974,7.418628784956278,7.554360703790208
SPAC1610.02c,8.427896044998992,8.428923730561303,8.450692198795378,8.354042156332024,8.398591242679453,8.094249475515127,8.1927461857447,8.465060234892732,8.369817433371388,8.350972262134988,8.581740028137242,8.538303841604973,8.559911509325927,8.525804508441697,8.391844840601122,8.446484487229744,8.398035371504129,8.399365627662275,8.248742358967277,8.422462900332942,8.357724934051026,8.630618218461299,8.460293653500026,8.337145972715382,8.324931665288444,8.366250456112326,8.47963696658671,8.471298759788457,8.58932198054435,8.48680867101586,8.422683474397358,8.445651304526518,8.54854316478151,8.36836335374611,8.653893540613742,8.30587414341984
